id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16085806,Rental unit in Bondi Beach · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,11914644,Luxico,,Waverley,-33.89071,151.27242,Entire home/apt,993,90,9,3/1/2020,0.12,2,0,0,
16289772,Serviced apartment in Camperdown · ★4.63 · 2 bedrooms · 2 beds · 2 baths,60135494,Veriu,,Sydney,-33.88561,151.18047,Entire home/apt,354,14,8,5/1/2023,0.11,8,356,1,Exempt
16085915,Rental unit in Pyrmont · ★4.74 · Studio · 1 bed · 1 bath,97424788,Michael,,Sydney,-33.8741,151.19728,Entire home/apt,164,3,144,31/5/2023,1.89,8,242,39,PID-STRA-21347
16139645,Rental unit in Sydney · ★4.0 · 1 bedroom · 1 bed · 1.5 baths,84625376,Chon,,Sydney,-33.86955,151.20441,Private room,95,90,3,27/5/2019,0.04,1,0,0,
16147053,Home in Randwick · 2 bedrooms · 3 beds · 1 bath,20341162,Erin,,Randwick,-33.90769,151.24046,Entire home/apt,299,90,1,6/1/2017,0.01,2,0,0,
16147205,Rental unit in Bondi Beach · ★5.0 · 1 bedroom · 1 bed · 1 bath,39085105,Russ,,Waverley,-33.89396,151.2713,Entire home/apt,325,90,4,2/1/2023,0.05,1,0,1,PID-STRA-34497
16289925,Rental unit in Rockdale · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,29291898,Mei,,Rockdale,-33.95348,151.13567,Private room,65,14,31,21/5/2023,0.41,13,69,10,
16290949,Home in Surry Hills · 4 bedrooms · 4 beds · 1.5 baths,49387996,Jack,,Sydney,-33.88706,151.21493,Entire home/apt,650,90,0,,,1,0,0,
16147279,Home in Hillsdale · 1 bedroom · 1 bed · 1 bath,57314524,Liana,,Botany Bay,-33.95014,151.2273,Private room,58,90,0,,,1,89,0,
16086473,Home in Newport · ★5.0 · 4 bedrooms · 6 beds · 3 baths,104840284,Sue,,Pittwater,-33.65734,151.31016,Entire home/apt,900,5,20,31/12/2021,0.29,1,107,0,PID-STRA-16209
16291109,Rental unit in Randwick · ★5.0 · 1 bedroom · 1 bed · 1 bath,23986976,Natsumi,,Randwick,-33.9102,151.23883,Private room,47,90,7,5/5/2017,0.09,1,0,0,
16147369,Townhouse in Surry Hills · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,73399307,Julia,,Sydney,-33.88992,151.20822,Private room,59,90,3,15/2/2017,0.04,1,0,0,
16147583,Rental unit in Potts Point · ★4.89 · 1 bedroom · 1 bed · 1 bath,57105697,Andrew,,Sydney,-33.87636,151.22396,Entire home/apt,150,3,10,11/6/2022,0.13,1,0,1,PID-STRA-21610
16147658,Rental unit in Wolli Creek · ★5.0 · 1 bedroom · 1 bed · 1 bath,105378696,Lei,,Rockdale,-33.93098,151.15577,Entire home/apt,104,90,3,21/11/2018,0.05,2,0,0,
16291159,Rental unit in Newport · Studio · 1 bed · 1 bath,30073559,Rob,,Pittwater,-33.66709,151.31745,Entire home/apt,177,90,1,24/12/2017,0.02,7,365,0,
16149503,Rental unit in Rosebery · ★4.63 · 1 bedroom · 1 bed · 1 bath,14493389,Andi,,Sydney,-33.91224,151.20665,Private room,74,90,8,14/2/2017,0.1,1,0,0,
16150098,Rental unit in Ultimo · 1 bedroom · 1 bed · 2 baths,5575059,Chris,,Sydney,-33.87851,151.19903,Private room,250,90,0,,,1,89,0,
16151435,Rental unit in Manly · ★4.67 · 2 bedrooms · 3 beds · 2 baths,71917167,Laura,,Manly,-33.80064,151.28625,Entire home/apt,265,90,8,20/3/2020,0.1,1,0,0,
16087040,Rental unit in Paddington · ★4.81 · 2 bedrooms · 2 beds · 1 bath,3331038,Bronte,,Woollahra,-33.88509,151.22961,Entire home/apt,428,90,128,1/5/2021,1.61,1,120,0,
16292074,Rental unit in Sydney · 1 bedroom · 1 bed · 1 private bath,42974808,Dipti,,Sydney,-33.87542,151.20298,Private room,129,90,0,,,1,0,0,
16089888,Home in Coogee · 4 bedrooms · 4 beds · 3.5 baths,11215666,Sophie,,Randwick,-33.91336,151.25837,Entire home/apt,1000,5,1,31/12/2016,0.01,1,71,0,PID-STRA-42610
16151643,Rental unit in Sydney · 1 bedroom · 1 bed · 2 shared baths,74589805,Joanna,,Sydney,-33.87478,151.203,Shared room,35,90,0,,,1,0,0,
16292322,Home in North Bondi · 6 bedrooms · 8 beds · 4.5 baths,106585970,Dion,,Waverley,-33.88313,151.27279,Entire home/apt,2200,7,1,6/1/2023,0.2,1,29,1,PID-STRA-25413
16292521,Rental unit in Woolloomooloo · ★4.88 · 1 bedroom · 1 bed · 1 bath,59845435,Robbie,,Sydney,-33.87017,151.21852,Entire home/apt,160,90,27,13/11/2022,0.34,1,365,2,PID-STRA-32503
16091428,Rental unit in Bondi Junction · 1 bedroom · 1 bed · 1 bath,104881176,Éadaoin,,Waverley,-33.89377,151.25089,Private room,85,90,1,24/11/2016,0.01,1,365,0,
16091501,Rental unit in Greenwich · 2 bedrooms · 2 beds · 1 bath,33294,Sean,,Lane Cove,-33.81949,151.18273,Entire home/apt,140,90,0,,,1,0,0,
16294236,Home in Kingsford · ★4.76 · 2 bedrooms · 1 bed · 3.5 shared baths,74719445,Frankie,,Randwick,-33.9229,151.22252,Private room,59,90,18,9/2/2019,0.23,5,89,0,
16396648,Rental unit in Bondi Beach · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,106230480,Phil,,Waverley,-33.88712,151.28026,Private room,55,90,10,6/5/2019,0.13,1,0,0,
16161995,Home in Greenwich · 5 bedrooms · 6 beds · 3.5 baths,15398769,Amy,,Lane Cove,-33.82277,151.18263,Entire home/apt,1100,90,1,31/12/2018,0.02,2,365,0,
16301789,Home in Bondi Beach · 1 bedroom · 1 bed · 2 baths,106560878,Jason,,Waverley,-33.89082,151.27139,Private room,157,90,0,,,1,0,0,
16302148,Home in Marrickville · ★4.42 · 1 bedroom · 1 bed · 2.5 baths,56886774,Lewis,,Marrickville,-33.90293,151.16873,Private room,45,90,13,31/5/2018,0.16,1,0,0,
16304134,Rental unit in Sydney · 1 bedroom · 2 beds · 1.5 shared baths,67116658,Benjamin,,Sydney,-33.87585,151.20625,Private room,49,90,2,7/5/2017,0.03,1,0,0,
16304621,Condo in Erskineville · ★4.67 · 1 bedroom · 1 bed · 1 bath,4343088,Kiran,,Sydney,-33.90578,151.18357,Entire home/apt,160,90,3,27/7/2018,0.05,1,0,0,PID-STRA-31764
16163465,Guest suite in Mona Vale · ★4.69 · 1 bedroom · 1 bed · 1 bath,36106002,Tom,,Pittwater,-33.68132,151.29912,Entire home/apt,105,1,152,30/5/2023,1.98,2,89,31,PID-STRA-27691
16164657,Home in Marrickville · 1 bedroom · 1 bed · 2 baths,92336338,Monte,,Marrickville,-33.90074,151.16947,Private room,100,90,0,,,1,0,0,
16397946,Rental unit in West Hoxton · ★4.31 · 2 bedrooms · 2 beds · 1 bath,83679036,Mahe,,Liverpool,-33.93004,150.84253,Entire home/apt,80,90,30,1/1/2018,0.38,1,0,0,
16304686,Rental unit in Elizabeth Bay · ★4.75 · 1 bedroom · 1 bed · 1 bath,106685464,Romany,,Sydney,-33.8771,151.224,Entire home/apt,230,90,10,1/10/2018,0.13,1,0,0,
16304725,Home in Stanmore · 1 bedroom · 1 bed · 1 shared bath,65804365,Natalie,,Marrickville,-33.89638,151.16964,Private room,27,90,1,6/1/2017,0.01,1,0,0,
16305002,Rental unit in Parramatta · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,98184099,Fayzal,,Parramatta,-33.81475,151.01526,Private room,91,360,4,27/2/2017,0.05,1,363,0,
16398805,Home in Potts Point · ★4.0 · 3 bedrooms · 3 beds · 2 baths,48464899,Oi,,Sydney,-33.87338,151.22276,Entire home/apt,470,90,4,31/12/2018,0.05,6,181,0,
16165476,Rental unit in Alexandria · 1 bedroom · 1 bed · 1 bath,3375107,Quang,,Sydney,-33.89551,151.19986,Entire home/apt,100,90,0,,,1,0,0,
16167008,Condo in Zetland · 1 bedroom · 1 bed · 1 shared bath,35010883,Stefan,,Sydney,-33.90559,151.21035,Private room,40,90,2,14/2/2019,0.04,2,0,0,
16167012,Rental unit in Zetland · 1 bedroom · 1 bed · 1.5 baths,35010883,Stefan,,Sydney,-33.90759,151.21239,Private room,58,90,2,4/1/2020,0.04,2,0,0,
16312611,Rental unit in Woolloomooloo · ★4.83 · Studio · 1 bed · 1 bath,61752236,Rob,,Sydney,-33.87202,151.21679,Entire home/apt,140,90,8,10/3/2023,0.1,1,341,2,PID-STRA-9498
16167776,Rental unit in Rosebery · ★5.0 · 1 bedroom · 1 bed · 2 baths,46734359,Joshua,,Sydney,-33.91076,151.20744,Private room,45,90,4,30/1/2017,0.05,1,0,0,
16398875,Rental unit in Newtown · ★4.88 · 1 bedroom · 1 bed · 1 bath,2426986,Nick,,Sydney,-33.89257,151.18592,Entire home/apt,233,3,153,30/4/2023,1.96,1,0,12,PID-STRA-74
16406989,Rental unit in Collaroy · 2 bedrooms · 3 beds · 1 bath,105608976,Tineke,,Warringah,-33.73142,151.29796,Entire home/apt,180,90,0,,,1,0,0,
16313627,Rental unit in Potts Point · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,27105019,Alice,,Sydney,-33.87464,151.224,Private room,85,90,7,6/2/2019,0.09,1,0,0,
16314087,Rental unit in Cronulla · ★4.91 · 3 bedrooms · 5 beds · 2.5 baths,106752325,Warren,,Sutherland Shire,-34.07058,151.15587,Entire home/apt,500,90,35,21/10/2018,0.45,1,178,0,
16408038,Home in Manly · ★4.96 · 1 bedroom · 2 beds · 1 bath,16558514,Kathryn,,Manly,-33.78955,151.2792,Entire home/apt,167,3,48,3/6/2023,0.61,2,112,24,PID-STRA-44123
16409540,Guesthouse in Punchbowl · 1 bedroom · 1 bed · 1 bath,62717628,Fabrice,,Canterbury,-33.92885,151.05994,Entire home/apt,89,90,1,26/12/2016,0.01,2,0,0,
16179032,Home in Maroubra · ★4.97 · 4 bedrooms · 6 beds · 3.5 baths,24351155,Bin,,Randwick,-33.93897,151.24736,Entire home/apt,549,5,100,27/3/2023,1.34,1,48,8,PID-STRA-936
16314402,Rental unit in Manly · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,61279174,Grace,,Manly,-33.79126,151.28691,Private room,67,90,14,31/1/2020,0.18,1,0,0,
16181959,Rental unit in Surry Hills · 1 bedroom · 1 bed · 1 bath,24885864,Maddison,,Sydney,-33.88864,151.20584,Entire home/apt,95,90,1,25/2/2017,0.01,1,0,0,
16314480,Rental unit in Bondi · 2 bedrooms · 2 beds · 1 bath,10610235,Sophie,,Waverley,-33.89447,151.27063,Entire home/apt,200,90,1,3/1/2017,0.01,3,0,0,
16182603,Rental unit in Mosman · 1 bedroom · 1 bed · 1 bath,34627752,Eliza,,Mosman,-33.82854,151.24355,Private room,150,90,1,3/2/2017,0.01,1,0,0,
16409711,Home in Paddington · ★4.80 · 2 bedrooms · 3 beds · 1 bath,107521141,Emma,,Sydney,-33.88343,151.21897,Entire home/apt,184,90,22,28/11/2017,0.28,1,0,0,
16315546,Rental unit in Rockdale · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,29291898,Mei,,Rockdale,-33.95348,151.13567,Private room,55,28,38,19/2/2023,0.49,13,77,10,
16410117,Home in Dee Why · 3 bedrooms · 4 beds · 2 baths,88062864,Jaquita,,Warringah,-33.75681,151.28428,Entire home/apt,550,90,0,,,1,0,0,
16411678,Rental unit in Potts Point · ★4.91 · Studio · 1 bed · 1 bath,1043937,Alzbeta,,Sydney,-33.8745,151.22642,Entire home/apt,120,90,46,26/7/2019,0.59,1,0,0,
16182953,Home in North Turramurra · ★1.0 · 3 bedrooms · 3 beds · 2.5 baths,52730140,Abhijeet,,Ku-Ring-Gai,-33.71353,151.15122,Entire home/apt,899,90,4,16/10/2019,0.05,1,358,0,
16183135,Bungalow in Eastwood · 1 bedroom · 1 bed · 1 bath,105670959,Belinda,,Ryde,-33.78973,151.09922,Private room,30,90,1,21/12/2016,0.01,2,173,0,
16316604,Rental unit in Rose Bay · ★4.67 · 2 bedrooms · 2 beds · 1 bath,26967096,Dave,,Waverley,-33.87762,151.27274,Entire home/apt,145,90,3,13/1/2017,0.04,1,0,0,
16317715,Rental unit in Maroubra · 1 bedroom · 1 bed · 1 shared bath,106787215,Zhuo,,Randwick,-33.93988,151.24171,Private room,20,90,2,1/2/2018,0.03,1,0,0,
16186244,Place to stay in Maroubra · 3 bedrooms · 2 beds · 1.5 shared baths,105695176,Yan,,Randwick,-33.94019,151.23374,Private room,44,90,2,15/2/2018,0.03,2,0,0,
16189531,Rental unit in Bronte · 1 bedroom · 1 bed · 2 baths,43461219,Sarah,,Randwick,-33.90934,151.26231,Entire home/apt,280,90,0,,,1,0,0,
16190971,Rental unit in Bondi Beach · 2 bedrooms · 2 beds · 1 bath,24924616,Anya,,Waverley,-33.88661,151.26794,Entire home/apt,210,90,0,,,1,0,0,
16415883,Home in Glebe · 3 bedrooms · 4 beds · 1 bath,12362218,Ben And Angela,,Sydney,-33.88049,151.18191,Entire home/apt,240,90,0,,,1,0,0,
16318590,Home in Coogee · 4 bedrooms · 6 beds · 2 baths,105070007,Maria,,Randwick,-33.92724,151.25784,Entire home/apt,719,2,0,,,2,0,0,PID-STRA-29834
16323439,Rental unit in Saint Peters · ★4.83 · 2 bedrooms · 2 beds · 1 bath,106785284,Julia,,Marrickville,-33.9103,151.18068,Entire home/apt,169,4,108,17/5/2023,1.39,3,121,18,PID-STRA-30504
16416263,Rental unit in Pymble · ★4.90 · 2 bedrooms · 2 beds · 2 baths,47320329,Andrew,,Ku-Ring-Gai,-33.73728,151.13575,Entire home/apt,145,90,21,8/7/2017,0.27,1,0,0,
16416319,Rental unit in Bondi · 1 bedroom · 1 bed · 1 bath,3167566,Andrew,,Waverley,-33.89437,151.2599,Entire home/apt,125,90,0,,,1,0,0,
16325022,Rental unit in Coogee · 2 bedrooms · 2 beds · 1 bath,104604002,Hal,,Randwick,-33.91427,151.25768,Entire home/apt,196,90,1,1/1/2017,0.01,1,0,0,
16416979,Rental unit in Cremorne · ★5.0 · 2 bedrooms · 2 beds · 1 bath,5471278,Diana,,North Sydney,-33.83637,151.22737,Entire home/apt,139,90,5,8/7/2017,0.07,1,0,0,
16192682,Rental unit in Balgowlah · 2 bedrooms · 2 beds · 1 bath,99001495,Kate,,Warringah,-33.78864,151.26319,Entire home/apt,130,90,1,1/1/2017,0.01,1,0,0,
16192765,Rental unit in Woollahra · 3 bedrooms · 3 beds · 1 bath,41215678,Julia,,Woollahra,-33.88406,151.24068,Entire home/apt,315,90,1,1/1/2018,0.02,51,84,0,
16325214,Condo in Erskineville · ★4.63 · 1 bedroom · 1 bed · 1 bath,7667732,Adam,,Sydney,-33.9057,151.18298,Entire home/apt,110,90,9,6/1/2019,0.11,1,0,0,
16193490,Home in Balmain · 3 bedrooms · 6 beds · 2.5 baths,2695314,Sabrina,,Leichhardt,-33.85641,151.17208,Entire home/apt,350,90,0,,,1,0,0,
16417169,Rental unit in Epping · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,107592348,Mansi,,Parramatta,-33.77343,151.0779,Entire home/apt,105,90,3,1/1/2017,0.04,1,0,0,
16325501,Rental unit in Bondi Beach · 1 bedroom · 1 bed · 1 shared bath,2971804,Hans,,Waverley,-33.88894,151.28145,Private room,99,90,1,11/11/2017,0.01,1,91,0,
16417192,Rental unit in Northmead · 1 bedroom · 2 beds · 1 private bath,107583812,Martin(Mahdi),,Parramatta,-33.79271,150.99621,Private room,91,90,0,,,1,0,0,
16193819,Rental unit in Freshwater · 2 bedrooms · 2 beds · 1 bath,46880717,Con,,Warringah,-33.77814,151.28701,Entire home/apt,100,90,1,2/1/2017,0.01,1,0,0,
16326327,Rental unit in Bondi Beach · 1 bedroom · 1 bed · 1 shared bath,13915771,Daniel,,Waverley,-33.8847,151.27558,Private room,60,90,1,1/1/2017,0.01,2,0,0,
16193938,Home in Maroubra · 3 bedrooms · 4 beds · 3.5 baths,105659440,Melissa,,Randwick,-33.94449,151.25145,Entire home/apt,514,90,2,17/3/2017,0.03,1,0,0,
16194547,Rental unit in North Bondi · 1 bedroom · 1 bed · 1 bath,105662606,Claire,,Waverley,-33.88466,151.27136,Entire home/apt,85,90,1,18/12/2016,0.01,1,0,0,
16417374,Rental unit in Bondi Beach · 2 bedrooms · 3 beds · 1 bath,76112348,Nuria,,Waverley,-33.88758,151.27018,Entire home/apt,180,90,2,30/12/2018,0.03,2,0,0,
16417755,Guesthouse in Avalon Beach · ★4.72 · 1 bedroom · 1 bed · 1 bath,85774657,Karen,,Pittwater,-33.61909,151.33413,Entire home/apt,180,2,32,1/6/2019,0.41,2,0,0,PID-STRA-1855
16327103,Rental unit in Bondi Junction · ★4.0 · 1 bedroom · 1 bed · 1 bath,106868648,Orla,,Waverley,-33.89354,151.25084,Private room,60,90,3,17/4/2017,0.04,1,0,0,
16195023,Rental unit in Mosman · 1 bedroom · 1 bed · 1 bath,51368248,Scott,,Mosman,-33.82821,151.234,Entire home/apt,2000,90,2,11/2/2017,0.03,1,0,0,
16327426,Rental unit in Bondi Junction · ★4.50 · 1 bedroom · 1 bed · 2 baths,37452570,Vanessa,,Waverley,-33.89062,151.25292,Entire home/apt,200,90,3,18/5/2019,0.05,2,0,0,
16196862,Rental unit in Bondi Beach · 1 bedroom · 1 bed · 1 shared bath,76112348,Nuria,,Waverley,-33.88992,151.26888,Private room,90,90,2,25/2/2017,0.03,2,0,0,
16327706,Home in Darlinghurst · 1 bedroom · 1 bed · 1 bath,56939285,Spencer,,Sydney,-33.87866,151.22547,Private room,105,90,0,,,1,0,0,
16198116,Rental unit in Coogee · 1 bedroom · 3 beds · 1 shared bath,46572114,Sam,,Randwick,-33.91902,151.26023,Private room,268,90,1,27/9/2017,0.01,1,0,0,
16417916,Townhouse in Paddington · ★4.85 · 3 bedrooms · 4 beds · 1.5 baths,1966817,Sarah,,Woollahra,-33.88483,151.23377,Entire home/apt,260,90,13,6/11/2020,0.17,1,0,0,
16328937,Home in Rushcutters Bay · 1 bedroom · 1 bed · 1 bath,106881583,Alf,,Sydney,-33.87439,151.22798,Private room,50,90,1,17/12/2016,0.01,1,0,0,
16417975,Rental unit in Double Bay · 1 bedroom · 1 bed · 1 bath,107597198,Sally,,Woollahra,-33.87524,151.24681,Entire home/apt,600,90,0,,,1,364,0,
16198900,Rental unit in Artarmon · 2 bedrooms · 2 beds · 2 baths,50628665,Grant,,Willoughby,-33.81156,151.188,Entire home/apt,290,90,0,,,1,90,0,
16336870,Home in Arncliffe · 1 bedroom · 1 bed · 1 bath,33617827,Penny,,Rockdale,-33.93139,151.1478,Entire home/apt,59,1000,0,,,7,91,0,
16338821,Rental unit in Coogee · 1 bedroom · 1 bed · 1 bath,15739069,The Apartment Service,,Randwick,-33.9215,151.2513,Entire home/apt,156,28,2,23/12/2022,0.04,145,20,1,PID-STRA-14838-7
16203659,Home in Redfern · ★4.98 · 1 bedroom · 1 bed · 2 shared baths,105836107,Bob,,Sydney,-33.88908,151.1983,Private room,95,5,101,25/5/2023,1.31,2,5,17,
16339342,Rental unit in Strathfield · 1 bedroom · 1 bed · 2 baths,106977019,Margaret,,Strathfield,-33.8712,151.08864,Private room,75,90,0,,,1,0,0,
16204717,"Rental unit in Cronulla, New South Wales, AU · 1 bedroom · 1 bed · 1 bath",4836470,Jessica,,Sutherland Shire,-34.0498,151.14978,Entire home/apt,100,90,2,24/3/2019,0.03,1,0,0,
16340520,Rental unit in Centennial Park · ★5.0 · 2 bedrooms · 4 beds · 1 bath,1209224,Manisha,,Sydney,-33.89251,151.23059,Entire home/apt,139,90,4,5/2/2018,0.05,1,0,0,
16205762,Rental unit in Manly · ★4.79 · 1 bedroom · 3 beds · 1 bath,16227002,Melodie,,Manly,-33.79544,151.28688,Entire home/apt,163,2,175,12/4/2023,2.25,3,223,15,PID-STRA-6610
16418185,Rental unit in Killara · ★4.50 · 1 bedroom · 1 bed · 1.5 shared baths,107219116,Mel,,Ku-Ring-Gai,-33.77216,151.15963,Private room,60,90,3,1/1/2020,0.04,1,365,0,
16419346,Rental unit in Dulwich Hill · ★4.33 · 2 bedrooms · 2 beds · 1 bath,107618662,Lidia,,Marrickville,-33.90371,151.14245,Entire home/apt,300,90,3,2/7/2017,0.04,1,0,0,
16340594,Home in North Bondi · 1 bedroom · 1 bed · 1 bath,49692445,Eric,,Waverley,-33.8832,151.27473,Private room,50,90,0,,,1,0,0,
16421089,Rental unit in Bondi Beach · 1 bedroom · 1 bed · 1 bath,7323299,Barry,,Waverley,-33.89462,151.27241,Entire home/apt,260,90,2,12/8/2017,0.03,1,0,0,
16341171,Rental unit in Bondi · 1 bedroom · 1 bed · 1 bath,48672684,Natan,,Waverley,-33.89233,151.25915,Entire home/apt,149,90,0,,,1,0,0,
16206828,Rental unit in Elizabeth Bay · ★4.81 · 1 bedroom · 1 bed · 1 bath,21891204,Victoria,,Sydney,-33.87378,151.22591,Entire home/apt,150,1,131,2/6/2023,1.67,6,320,35,PID-STRA-38888
16341900,Rental unit in Bellevue Hill · ★5.0 · 1 bedroom · 1 bed · 1 bath,95927230,Edna,,Woollahra,-33.88491,151.26457,Entire home/apt,156,90,4,15/3/2019,0.05,1,88,0,
16428536,Rental unit in Dee Why · ★5.0 · 1 bedroom · 1 bed · 1 bath,29933907,Diana,,Warringah,-33.75614,151.29463,Entire home/apt,85,90,3,11/2/2017,0.04,1,0,0,
16428627,"Rental unit in Bondi Beach, New South Wales, AU · 1 bedroom · 1 bed · 1 bath",15377226,Leni,,Waverley,-33.88687,151.27283,Private room,91,90,0,,,3,0,0,
16349467,Rental unit in Redfern · ★4.33 · 2 bedrooms · 2 beds · 2 baths,37969339,Michael,,Sydney,-33.89176,151.19921,Entire home/apt,160,90,3,1/1/2018,0.04,3,0,0,PID-STRA-29544
16430547,Rental unit in Bondi Beach · 3 bedrooms · 1 bed · 1 bath,107726455,Delphine,,Waverley,-33.89296,151.27106,Private room,110,90,0,,,1,0,0,
16208617,Rental unit in Strathfield · ★4.30 · 1 bedroom · 2 beds · 1 shared bath,99023266,Liz,,Strathfield,-33.87087,151.0908,Private room,88,90,10,31/12/2019,0.13,3,364,0,
16350262,Rental unit in Newtown · 1 bedroom · 1 bed · 1 bath,32452740,Maike,,Marrickville,-33.90716,151.17647,Entire home/apt,100,90,0,,,1,0,0,
16211792,Home in Connells Point · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,105915413,Thor,,City Of Kogarah,-33.98746,151.09022,Private room,41,90,57,16/3/2020,0.74,5,0,0,
16351486,Rental unit in Manly · 1 bedroom · 1 bed · 1 bath,9451103,Neil,,Manly,-33.78708,151.2847,Entire home/apt,140,90,1,19/12/2016,0.01,1,0,0,
16352773,Rental unit in Redfern · ★4.86 · 2 bedrooms · 1 bed · 1 private bath,37969339,Michael,,Sydney,-33.89203,151.19921,Private room,55,90,7,19/11/2018,0.11,3,0,0,
16216393,Home in Willoughby · 3 bedrooms · 4 beds · 1.5 baths,5021839,Felicity,,Willoughby,-33.80818,151.20299,Entire home/apt,900,5,1,1/1/2022,0.06,1,32,0,PID-STRA-29026
16353373,Home in Moorebank · ★4.16 · 2 bedrooms · 2 beds · 1 bath,102007325,Arun,,Liverpool,-33.93878,150.95892,Entire home/apt,149,60,33,16/10/2021,0.42,1,179,0,Exempt
16216438,Home in Newport · ★4.93 · 3 bedrooms · 3 beds · 2 baths,20582809,Lisa,,Pittwater,-33.65354,151.31152,Entire home/apt,621,2,43,27/2/2023,0.55,2,312,4,PID-STRA-5429
16430755,Rental unit in Saint Peters · ★4.72 · 2 bedrooms · 2 beds · 1 bath,106785284,Julia,,Marrickville,-33.91204,151.17913,Entire home/apt,174,4,141,22/5/2023,1.8,3,120,25,PID-STRA-30502
16354049,Rental unit in Cronulla · ★4.65 · 1 bedroom · 2 beds · 1 bath,107091069,Panarea,,Sutherland Shire,-34.04265,151.15698,Entire home/apt,155,2,57,8/4/2023,0.75,4,43,17,PID-STRA-33361
16431168,Rental unit in Woolloomooloo · ★4.98 · 1 bedroom · 1 bed · 1 bath,107733436,Peter,,Sydney,-33.87114,151.22233,Entire home/apt,135,90,94,7/6/2020,1.2,1,91,0,
16218980,Rental unit in Balgowlah · 2 bedrooms · 2 beds · 2.5 baths,16794035,Juha,,Manly,-33.79345,151.26291,Entire home/apt,150,90,0,,,1,0,0,
16219808,Home in Hurstville · 1 bedroom · 1 bed · 1 bath,72981186,Dina,,Hurstville,-33.95153,151.10183,Private room,52,90,0,,,1,365,0,
16354089,Rental unit in Milsons Point · 2 bedrooms · 2 beds · 2 baths,25073872,Samy,,North Sydney,-33.8456,151.20998,Entire home/apt,300,90,1,1/1/2017,0.01,1,0,0,
16220042,Home in Eastwood · 1 bedroom · 1 bed · 1 shared bath,105670959,Belinda,,Ryde,-33.79037,151.08141,Shared room,30,90,0,,,2,364,0,
